url_length,num_dots,num_hyphens,num_digits,num_subdomains,num_params,domain_age_days,has_ip,has_at_symbol,https,shortened,brand_in_subdomain,host_entropy,tld,is_phishing
51,1,2,7,2,1,141,0,0,1,1,0,3.062,info,1
61,2,3,7,2,2,520,0,0,1,1,0,3.442,click,1
45,2,1,1,1,2,1567,0,0,1,0,0,2.888,com,0
47,1,0,3,2,1,1160,0,0,1,0,0,2.917,org,0
66,2,0,2,0,1,1201,0,0,1,0,0,2.819,com,0
44,4,0,3,1,0,1642,0,0,1,0,0,2.951,gov,0
97,4,1,5,0,1,1003,0,0,1,0,0,3.079,net,0
43,2,1,2,0,0,654,0,0,1,0,0,2.936,com,0
57,3,0,2,3,0,515,0,0,1,0,0,3.109,net,0
42,3,1,3,0,0,2115,0,0,1,0,0,3.153,com,0
36,3,2,2,3,0,638,0,0,1,0,0,2.876,com,0
94,5,0,2,1,0,2629,0,0,1,0,0,2.493,org,0
50,3,1,1,2,2,1238,0,0,1,1,0,2.336,net,0
43,4,0,0,2,1,705,0,0,1,0,0,2.988,com,0
69,2,0,2,1,0,753,0,0,1,0,0,2.482,com,0
31,2,1,2,3,2,1228,0,0,1,0,0,2.771,fr,0
100,1,3,2,3,0,51,0,0,1,0,1,3.127,info,1
16,1,0,0,0,3,764,0,0,1,0,0,2.823,com,0
53,1,1,3,4,1,1079,0,0,1,0,0,2.758,org,0
59,1,0,1,0,0,1833,0,1,1,0,0,2.964,org,0
69,1,0,3,1,0,1793,0,0,1,0,0,2.633,com,0
29,2,0,6,1,0,1071,0,1,1,0,0,2.8,com,0
72,2,1,8,1,2,319,0,0,0,1,0,2.81,click,1
80,2,2,5,2,2,131,0,0,1,0,0,4.415,info,1
48,1,0,2,1,1,794,0,0,1,0,0,2.602,org,0
67,3,0,4,0,0,125,0,0,1,0,0,3.888,top,1
28,1,0,1,2,0,943,0,0,1,0,1,2.979,gov,0
54,1,0,2,3,0,1119,0,0,1,0,0,3.25,org,0
64,3,1,2,0,1,2010,0,0,1,0,0,2.919,net,0
67,1,0,1,2,1,1454,0,0,1,0,0,2.986,com,0
61,2,3,4,0,1,1083,0,0,1,0,0,3.544,org,0
51,3,0,2,4,1,524,0,0,1,0,0,2.959,com,0
21,3,2,2,1,0,1617,0,0,1,0,0,3.498,org,0
67,5,1,2,0,2,614,0,0,0,0,0,3.608,com,0
43,4,0,1,3,1,737,0,0,1,0,1,2.362,com,0
54,2,3,4,2,1,225,0,0,0,1,0,3.281,xyz,1
64,3,1,2,0,0,1380,0,0,1,0,0,2.348,com,0
24,2,1,1,2,0,710,0,0,1,0,0,2.798,gov,0
66,1,1,2,0,1,762,0,0,1,0,0,2.73,com,0
68,1,0,3,1,1,1487,1,0,0,0,0,3.317,com,0
59,1,0,1,0,1,533,0,0,1,1,0,2.076,org,0
58,3,1,3,1,1,1046,0,0,0,0,0,3.577,com,0
63,1,0,1,2,1,760,0,0,1,0,0,3.031,fr,0
43,2,1,3,3,1,921,0,0,1,0,0,3.237,com,0
108,2,1,2,2,1,587,0,0,1,0,0,3.258,info,1
29,2,0,1,3,0,1734,0,0,1,1,0,2.555,fr,0
57,3,1,0,2,2,946,0,0,1,0,0,3.07,com,0
73,1,0,2,2,0,620,0,0,1,0,0,3.376,net,0
58,3,0,1,1,2,1029,0,0,1,0,0,3.085,com,0
52,1,0,2,2,1,773,0,0,1,0,0,3.251,com,0
152,4,3,4,3,0,228,0,0,0,1,1,3.704,xyz,1
12,2,0,1,1,1,1065,0,0,1,0,0,2.92,fr,0
71,3,2,3,0,2,282,0,0,1,0,0,3.318,click,1
71,1,2,2,2,2,2546,0,0,1,0,0,2.906,net,0
28,1,0,1,0,0,931,0,0,1,0,0,3.309,org,0
66,4,0,1,1,1,415,0,0,1,0,0,2.862,com,0
74,2,0,0,2,1,151,0,0,1,0,0,3.404,fr,0
56,1,0,2,0,2,1841,0,0,1,0,0,3.348,gov,0
77,3,2,1,2,3,112,0,0,1,0,0,3.532,net,1
32,3,0,3,0,1,461,0,0,1,0,0,2.835,gov,0
24,4,0,0,0,0,1020,0,0,1,0,0,2.276,org,0
32,1,1,3,2,1,622,0,0,1,0,0,3.217,org,0
113,2,2,2,0,2,356,0,1,1,1,0,3.451,zip,1
27,1,1,1,2,1,668,0,0,1,0,0,2.522,net,0
47,2,1,3,1,0,794,0,0,1,0,0,2.649,fr,0
65,4,0,1,1,0,775,0,0,1,0,0,2.631,fr,0
75,2,0,4,3,1,1062,0,0,1,0,0,2.267,org,0
92,3,1,3,4,3,134,0,0,1,0,1,3.203,info,1
58,3,0,1,0,1,450,0,0,1,0,0,3.904,com,0
81,1,0,1,1,2,1185,0,0,1,0,0,3.207,com,0
78,1,1,2,4,2,1168,0,0,1,0,0,2.927,fr,0
56,2,1,3,0,4,1367,0,0,1,1,0,2.382,com,0
62,2,1,5,5,2,129,0,1,1,0,1,4.133,top,1
26,3,0,4,0,1,926,0,0,1,0,0,3.402,com,0
72,2,1,4,2,1,1713,0,0,1,0,0,2.533,com,0
92,5,1,5,4,3,62,0,0,0,0,1,3.274,tk,1
74,2,1,5,0,0,61,0,0,0,0,1,3.59,net,1
109,4,4,5,2,2,326,0,0,1,1,0,3.262,tk,1
72,3,0,3,0,0,1640,0,0,1,1,0,3.937,org,0
41,1,0,0,0,1,493,0,0,1,1,0,3.211,com,0
87,3,3,2,2,2,77,0,0,0,0,0,3.901,com,1
69,1,1,1,0,1,2417,0,0,0,0,0,2.576,fr,0
58,1,0,1,1,0,1996,0,0,1,0,0,2.573,com,0
38,2,2,0,3,2,926,0,0,1,0,0,3.114,com,0
65,3,1,0,1,0,798,0,0,1,0,0,2.675,com,0
77,3,0,1,1,0,188,0,0,1,0,0,2.685,com,0
51,1,0,10,3,2,104,1,0,1,0,0,3.247,xyz,1
28,4,2,0,3,0,757,0,0,1,0,0,2.831,com,0
60,5,1,1,1,1,654,0,0,1,0,0,3.101,com,0
85,1,0,2,0,2,1931,0,0,1,1,0,3.021,fr,0
36,2,3,0,2,0,1030,0,0,1,0,0,3.162,com,0
27,2,1,2,1,0,1099,0,0,1,0,0,3.689,com,0
65,1,0,1,1,0,2975,0,0,1,0,0,2.688,com,0
46,2,2,3,0,1,2381,0,0,1,0,0,2.838,com,0
96,4,0,3,0,1,929,0,0,1,0,0,2.537,com,0
67,1,0,2,2,0,1004,0,0,0,0,0,3.744,com,0
75,1,1,3,1,0,1923,0,0,1,0,0,2.464,net,0
62,1,1,0,1,1,2474,0,0,1,0,0,2.136,fr,0
31,3,0,4,0,0,1891,0,0,1,0,0,2.487,fr,0
64,1,4,3,1,4,419,0,1,1,1,0,3.327,click,1
88,1,1,4,1,1,236,0,0,1,0,0,3.408,net,1
77,4,0,2,2,1,1447,0,0,1,0,0,2.631,com,0
64,1,4,6,5,3,555,1,0,0,0,1,4.602,xyz,1
104,6,0,6,2,1,131,0,0,0,0,0,3.324,info,1
66,1,1,0,0,2,1394,0,0,1,0,0,2.987,fr,0
63,5,0,1,0,3,539,0,0,0,1,0,2.535,fr,0
45,2,1,4,1,3,1195,0,0,1,0,0,3.143,com,0
49,1,1,3,1,0,382,0,0,1,0,0,2.983,gov,0
42,3,2,4,2,2,126,1,0,1,0,0,4.062,top,1
111,4,2,7,3,1,176,0,1,1,1,0,3.108,info,1
40,3,3,4,0,0,646,0,0,1,0,0,2.825,com,0
80,4,0,8,2,3,278,0,0,1,1,0,3.418,click,1
34,1,2,1,1,2,1198,0,0,1,0,0,2.967,org,0
60,1,0,4,0,0,977,0,0,0,0,0,3.042,com,0
80,3,0,4,6,0,328,1,0,1,0,0,4.542,net,1
56,1,2,2,1,2,761,0,0,1,0,0,2.496,edu,0
75,3,0,2,3,0,110,0,0,1,0,0,3.674,info,1
46,2,0,1,0,2,2091,0,1,1,0,0,2.41,fr,0
42,1,1,3,1,1,192,0,0,1,0,0,2.935,com,0
73,8,2,3,3,0,433,1,0,1,0,1,2.723,tk,1
32,4,2,2,1,1,2026,0,0,1,0,0,2.272,com,0
56,1,1,1,3,1,1073,0,0,1,0,0,2.778,com,0
84,1,0,2,2,1,1397,0,0,0,1,0,3.02,org,0
53,2,0,0,1,0,900,0,0,1,0,0,2.128,edu,0
87,5,1,9,1,1,545,1,0,1,0,1,3.879,com,1
76,3,1,6,2,2,351,0,0,1,0,0,3.286,xyz,1
31,1,0,2,0,1,1484,0,0,1,0,0,2.306,fr,0
34,3,0,1,0,1,932,0,0,1,0,0,2.324,com,0
41,2,0,0,2,0,818,0,0,1,0,0,2.831,com,0
47,1,3,2,1,2,170,0,0,1,1,0,3.703,click,1
62,1,1,1,7,2,177,0,0,1,0,0,3.78,tk,1
39,1,1,2,2,2,379,0,0,1,0,0,3.864,fr,0
74,2,1,7,3,6,471,0,0,1,0,1,3.447,net,1
51,3,0,0,1,0,588,0,0,0,0,0,2.764,com,0
65,1,1,0,1,0,1001,0,0,1,0,1,3.766,com,0
39,4,3,3,1,0,1628,0,0,1,0,0,3.459,fr,0
36,1,4,1,1,1,213,1,0,1,0,0,3.848,xyz,1
38,2,2,0,2,1,2007,0,0,1,0,0,2.726,edu,0
43,1,1,4,0,1,1293,0,0,1,0,0,3.095,com,0
68,4,0,3,2,2,1122,0,0,1,0,0,2.449,com,0
43,1,2,1,2,0,848,0,0,1,0,0,2.61,net,0
19,2,0,1,3,0,1350,0,0,1,0,0,2.98,org,0
64,1,0,2,0,2,1927,0,0,1,0,0,3.934,fr,0
44,1,1,0,1,2,971,0,0,1,0,0,2.522,net,0
60,1,0,3,1,0,2650,0,0,1,0,0,2.987,com,0
74,2,0,2,1,1,920,0,0,1,0,0,2.767,com,0
44,2,1,1,1,0,2588,0,0,1,0,0,3.985,org,0
65,1,2,0,1,0,1927,0,0,1,0,0,2.981,com,0
72,3,2,4,0,2,1506,0,0,0,0,0,3.586,com,0
50,2,0,5,0,2,1800,1,0,1,0,0,2.698,org,0
95,4,0,1,0,2,358,0,0,1,0,0,3.436,com,0
80,5,0,2,0,1,1155,0,0,1,0,0,2.993,net,0
68,1,1,2,4,1,788,0,0,1,0,0,3.418,gov,0
52,1,0,0,0,0,1390,0,0,1,0,0,2.448,org,0
46,2,1,3,2,0,1554,0,0,1,0,0,3.247,com,0
45,2,1,1,3,5,1603,0,0,1,0,0,2.803,net,0
30,2,3,6,3,0,232,0,0,1,0,0,4.012,tk,1
45,1,0,1,2,3,1042,0,0,1,1,0,2.873,com,0
24,1,0,1,2,1,2428,0,0,1,0,0,2.799,net,0
70,3,0,1,2,0,517,0,0,1,0,0,3.743,com,0
48,1,0,2,2,2,995,0,0,1,0,1,3.078,org,0
81,6,3,5,2,1,614,0,0,1,0,0,3.801,xyz,1
46,4,0,1,2,2,1641,0,0,1,0,1,3.075,com,0
69,1,0,1,0,1,1566,0,0,1,0,1,2.463,com,0
63,1,0,2,0,0,1101,0,0,1,0,1,3.686,com,0
59,1,0,4,3,0,1388,0,0,1,0,0,3.04,org,0
80,1,0,2,0,0,695,0,0,1,0,0,2.936,net,0
76,3,1,9,3,1,166,0,0,0,1,0,3.265,tk,1
67,5,2,5,1,1,321,0,0,0,1,0,3.099,info,1
71,2,1,3,1,0,1201,0,0,1,0,0,3.768,org,0
66,1,0,0,1,2,1377,0,0,1,0,0,3.173,com,0
73,3,1,0,0,1,972,0,0,1,0,0,3.014,com,0
38,1,0,4,1,2,961,0,0,1,0,1,3.099,com,0
68,1,1,0,2,0,1423,0,0,1,0,0,3.023,net,0
62,3,0,2,2,0,1820,1,0,1,0,0,2.302,com,0
97,4,1,5,1,2,274,0,0,0,0,0,3.092,tk,1
96,1,0,3,0,1,609,0,0,1,0,0,3.103,gov,0
32,1,0,0,1,2,1413,0,0,1,0,0,2.409,net,0
82,1,0,1,1,1,1399,0,0,1,0,0,3.397,net,0
37,1,0,3,1,2,1590,0,0,1,0,0,3.96,fr,0
12,2,1,3,0,1,1048,0,0,1,0,0,3.313,fr,0
82,3,3,1,2,0,2192,0,0,0,0,0,2.659,net,0
12,1,0,1,3,0,1164,0,0,1,0,0,4.247,com,0
40,2,1,5,1,3,241,1,0,1,0,1,2.652,info,1
54,1,0,1,3,0,2045,0,0,1,0,0,2.886,com,0
87,3,1,5,1,1,538,0,0,0,0,0,3.396,net,0
48,1,1,3,1,1,2226,0,0,1,0,0,3.687,net,0
106,3,3,3,4,0,298,0,0,0,0,1,4.517,top,1
17,2,0,5,2,0,130,0,0,1,1,0,4.549,xyz,1
44,1,1,2,1,1,1210,0,0,1,0,0,3.176,org,0
17,4,0,2,1,1,1409,0,0,1,0,0,2.515,com,0
68,3,1,3,3,2,1051,0,0,1,0,0,2.184,org,0
28,1,0,0,2,2,981,0,0,1,0,0,2.848,com,0
55,1,0,0,2,2,816,0,0,1,0,0,3.164,org,0
48,2,0,0,0,2,1268,0,0,1,0,0,2.621,com,0
31,1,0,1,3,2,1343,0,0,1,0,0,2.615,com,0
76,1,0,3,2,4,313,0,0,1,0,0,3.206,com,0
59,2,1,2,1,2,1088,0,0,1,0,0,2.823,com,0
80,4,1,4,2,4,164,0,1,1,0,0,3.626,tk,1
59,1,0,1,0,0,1316,0,0,1,0,0,2.689,com,0
40,1,0,3,4,0,685,0,0,1,0,0,3.949,net,0
43,1,1,3,0,1,1543,0,0,1,0,1,3.293,com,0
58,3,0,1,2,0,2112,0,0,1,0,0,3.451,fr,0
48,2,1,0,1,1,1993,0,0,1,0,0,2.893,com,0
14,1,1,3,1,1,582,0,0,1,0,0,2.683,com,0
74,2,0,2,0,0,1378,0,0,1,0,0,3.453,net,0
50,3,0,1,0,1,1156,0,1,1,0,0,2.808,com,0
32,1,0,4,2,2,929,0,0,1,0,0,3.132,com,0
72,2,0,0,1,1,641,0,0,1,0,0,2.344,net,0
94,6,0,8,3,1,70,0,0,0,1,1,2.451,xyz,1
67,3,0,5,2,4,139,0,0,0,0,1,3.362,tk,1
61,5,0,2,1,1,1750,0,0,0,0,0,2.48,com,0
80,4,0,0,1,1,1053,0,0,1,0,0,2.839,com,0
42,1,0,1,0,1,723,0,0,1,0,0,3.128,org,0
57,6,0,6,0,2,1193,0,0,0,0,0,3.109,fr,0
38,1,0,4,0,0,748,0,0,1,0,0,3.218,com,0
48,1,0,0,0,0,1480,0,0,1,0,0,3.032,fr,0
78,6,2,4,2,1,84,0,0,1,0,0,3.695,info,1
41,2,0,2,4,1,1399,0,0,0,0,0,3.008,org,0
29,2,1,0,4,2,2124,0,0,1,0,0,2.958,fr,0
53,2,0,1,2,2,1184,0,0,1,0,0,2.427,com,0
44,3,2,1,3,3,978,0,0,1,0,0,3.013,com,0
71,1,1,3,1,1,1820,0,0,1,0,0,3.856,com,0
56,3,0,3,2,1,1208,0,0,1,0,0,3.682,net,0
71,2,0,4,3,1,776,0,0,1,0,0,2.49,com,1
63,1,0,2,0,2,754,0,0,1,0,0,3.537,net,0
61,1,0,2,1,1,646,0,0,1,0,0,2.805,fr,0
67,2,1,0,1,0,1007,0,0,1,0,0,2.655,com,0
83,2,0,3,3,0,573,0,0,0,0,0,3.291,xyz,1
77,1,1,2,2,3,1581,0,0,1,0,0,3.263,com,0
88,1,0,2,2,1,1122,0,0,1,0,0,3.295,org,0
70,1,3,4,1,3,307,0,0,1,0,1,3.144,net,1
47,1,0,0,2,1,1603,0,0,1,0,0,3.616,org,0
27,1,1,2,0,0,1460,0,0,1,0,0,2.708,com,0
45,3,0,3,0,2,620,0,0,1,0,0,2.799,com,0
44,2,1,3,1,2,559,0,0,1,0,0,2.719,net,0
39,2,0,1,1,1,870,0,0,1,0,0,3.765,net,0
82,2,0,0,0,0,1477,0,0,1,0,0,2.74,fr,0
90,2,0,4,0,1,996,0,0,1,0,0,2.436,com,0
54,1,0,3,1,0,1603,0,0,1,0,0,3.356,net,0
77,1,0,3,1,1,205,0,0,1,0,0,3.025,org,0
107,5,0,3,1,1,420,0,0,0,1,1,3.95,top,1
58,2,2,3,1,0,1285,0,0,1,0,0,4.16,org,0
12,2,1,2,3,1,1475,0,0,1,0,0,2.013,com,0
49,1,0,3,2,1,2880,0,0,1,0,0,3.531,fr,0
56,1,1,3,0,0,1421,0,0,1,0,0,2.831,com,0
62,1,0,0,2,0,1381,0,0,1,0,0,2.588,gov,0
41,3,1,2,2,1,615,0,0,1,0,0,3.205,fr,0
34,1,2,4,2,1,303,0,0,0,1,1,3.427,xyz,1
43,2,2,4,0,0,1165,0,0,1,0,0,2.872,fr,0
62,1,0,0,0,1,1864,0,0,1,0,0,3.152,fr,0
47,1,0,1,2,3,1313,0,0,1,0,0,2.877,net,0
68,1,0,0,0,2,603,0,0,1,0,1,2.588,com,0
57,1,2,1,1,2,664,0,0,1,0,0,2.912,fr,0
73,1,3,2,1,2,288,0,0,0,0,0,4.071,top,1
60,1,1,6,4,2,99,0,0,0,1,0,3.564,click,1
39,1,1,2,0,0,1542,0,0,0,1,0,2.804,org,0
82,2,1,2,0,1,1096,0,0,1,0,0,3.26,com,0
36,6,2,1,0,1,178,0,0,0,0,0,3.46,click,1
60,1,1,2,1,4,915,0,0,1,0,0,2.525,net,0
68,4,1,7,1,2,131,0,0,0,0,0,4.158,xyz,1
42,1,0,3,1,1,782,0,0,1,0,0,2.14,net,0
52,1,0,1,2,0,1266,0,0,1,0,0,3.245,org,0
72,1,1,4,1,0,1478,0,0,1,0,0,3.419,fr,0
89,1,1,2,1,1,1365,0,0,1,0,0,2.401,org,0
17,2,2,1,3,0,1124,0,0,1,0,0,3.039,org,0
29,2,0,1,0,2,1038,0,0,1,0,0,2.461,com,0
75,3,0,1,2,1,783,0,0,1,0,0,4.018,edu,0
34,5,1,3,0,1,1615,0,0,1,0,0,2.585,org,0
74,1,1,1,1,2,747,0,0,1,0,0,2.36,com,0
84,4,1,1,3,4,170,0,0,0,0,0,3.415,xyz,1
71,3,3,3,2,0,356,0,0,0,0,0,3.387,xyz,1
68,1,2,2,1,2,401,0,0,1,0,0,4.323,xyz,1
47,4,2,7,3,1,605,0,0,1,1,1,4.317,xyz,1
47,2,1,1,1,1,2020,0,0,1,0,0,2.556,edu,0
55,3,0,1,2,0,649,0,0,1,0,0,2.931,com,0
39,3,1,3,2,1,483,0,0,1,0,0,3.246,com,0
55,3,1,4,4,2,932,0,0,1,0,0,2.952,net,0
39,1,1,1,0,0,2013,0,0,1,0,0,2.948,com,0
74,3,0,7,1,1,245,0,0,1,0,1,4.748,net,1
58,4,2,3,1,0,659,0,0,1,0,0,3.366,com,0
69,1,0,3,0,2,1066,0,0,0,0,0,2.85,com,0
72,2,0,2,3,0,1089,0,0,0,0,0,3.319,org,0
39,5,3,2,3,0,1581,0,0,1,0,0,2.814,com,0
39,1,0,0,0,1,1378,0,0,1,0,0,2.074,com,0
44,5,0,3,0,1,707,0,0,1,0,0,2.804,com,0
43,1,0,2,1,0,566,0,0,1,0,1,2.909,com,0
54,2,2,4,5,1,467,0,0,1,0,0,3.469,tk,1
32,2,1,4,1,2,133,0,0,1,1,0,3.745,info,1
35,3,1,2,2,0,163,0,0,1,0,0,2.666,com,0
52,1,0,3,3,1,692,0,0,1,0,0,2.89,org,0
40,1,1,1,1,1,901,0,0,1,0,0,2.601,com,0
48,4,0,3,0,0,757,0,0,1,0,1,2.532,com,0
79,1,2,2,2,0,638,0,0,0,1,0,3.291,zip,1
46,3,0,1,0,0,521,0,0,1,0,0,2.714,com,0
43,2,0,2,0,3,1222,0,0,0,0,0,2.706,com,0
69,2,0,3,2,0,1038,0,0,1,0,0,2.647,fr,0
78,1,1,1,0,1,1334,0,0,1,0,0,2.802,org,0
57,3,1,1,1,0,846,0,0,1,0,0,2.729,com,0
40,2,1,3,2,1,1113,0,0,1,0,0,3.341,org,0
36,5,1,2,2,2,303,0,0,1,0,0,3.686,click,1
30,1,0,1,1,0,1319,0,0,1,0,0,3.044,com,0
67,3,0,1,0,0,471,0,0,1,0,0,3.379,net,0
46,2,0,3,1,1,854,0,0,1,0,0,3.114,com,0
86,3,0,2,1,0,2164,0,0,1,0,0,3.203,fr,0
79,3,0,4,0,4,282,0,0,1,0,0,3.361,info,1
52,1,1,1,0,0,523,0,0,1,0,0,2.988,com,0
53,2,1,0,1,0,1946,0,0,1,1,0,2.796,com,0
63,3,2,1,0,3,2034,0,0,1,0,0,3.743,com,0
48,4,0,2,1,0,1195,0,0,1,1,0,2.258,com,0
61,5,2,7,2,2,83,0,0,1,1,0,4.174,xyz,1
60,4,1,1,1,1,800,0,0,1,0,0,2.701,com,0
52,1,0,3,2,1,1023,0,0,1,0,1,2.934,org,0
40,1,0,1,2,1,1981,0,0,1,0,0,3.335,com,0
27,4,0,1,1,0,988,0,0,1,0,0,3.201,org,0
56,4,0,3,1,0,889,0,0,1,0,0,2.251,com,0
67,2,1,2,3,1,270,0,0,1,0,0,3.911,xyz,1
67,3,2,4,0,0,1029,0,0,1,0,0,3.549,com,0
12,1,0,3,1,0,1293,0,0,1,0,0,2.739,com,0
67,3,0,1,0,0,954,0,0,1,0,0,2.389,org,0
48,4,0,3,2,0,3186,0,0,1,0,1,3.135,org,0
115,4,2,4,3,0,137,0,0,0,0,1,3.0,xyz,1
29,2,2,2,1,1,802,0,0,1,0,0,3.26,org,0
63,1,2,3,4,0,202,1,0,1,0,1,3.097,xyz,1
66,2,0,2,1,3,742,0,0,1,0,0,3.15,net,0
53,1,0,6,3,2,344,0,0,1,0,1,3.765,tk,1
33,1,0,4,1,1,637,0,0,0,0,0,2.936,com,0
48,4,0,0,2,0,1952,0,0,1,0,0,3.064,fr,0
38,4,4,1,2,1,244,0,0,1,0,0,2.774,info,1
71,4,3,4,2,6,153,0,0,1,1,0,4.655,click,1
59,3,1,3,0,0,1963,0,0,1,0,0,3.467,com,0
51,1,1,2,1,0,54,0,0,0,0,0,3.206,click,1
65,2,0,1,1,0,658,0,0,1,1,0,3.254,com,0
43,4,2,2,1,0,216,0,0,1,0,0,3.39,com,1
55,1,1,1,1,0,1617,0,0,1,0,0,2.819,gov,0
44,1,0,2,2,0,656,0,0,1,0,0,2.815,com,0
25,1,0,0,0,0,955,0,0,1,0,0,3.038,fr,0
116,5,0,1,2,3,446,0,1,0,0,1,3.368,xyz,1
44,3,0,2,4,3,95,0,0,1,1,1,4.427,xyz,1
54,1,0,7,1,3,47,0,0,0,0,0,4.042,top,1
73,1,0,0,0,1,1914,0,0,1,0,1,3.277,gov,0
58,4,2,4,3,0,1327,0,0,1,1,0,2.481,org,0
89,8,0,4,2,3,479,1,0,0,0,1,3.415,net,1
28,1,1,1,1,0,1129,0,0,1,0,0,3.748,org,0
58,2,0,3,3,0,317,0,0,1,0,0,2.507,zip,1
64,1,0,10,2,0,507,1,0,1,0,0,3.466,top,1
44,1,0,1,0,0,2082,1,0,1,0,0,2.393,com,0
64,4,0,1,2,3,629,0,0,1,0,0,3.0,com,0
69,2,0,3,0,2,1239,0,0,1,0,0,3.031,com,0
62,1,0,4,1,3,231,1,0,1,0,0,4.405,com,1
36,7,3,8,2,1,149,0,0,0,0,0,3.661,click,1
97,2,2,5,3,3,542,0,0,1,0,1,3.818,top,1
53,3,0,1,0,0,931,0,0,1,0,0,3.524,com,0
45,4,1,1,0,1,384,0,0,1,0,0,2.367,org,0
33,2,1,2,1,0,428,0,0,1,0,0,3.746,com,0
113,1,0,5,2,0,985,1,0,1,0,0,3.152,edu,0
46,2,2,4,1,3,277,0,0,1,0,0,3.274,net,1
58,2,0,1,1,1,1100,0,0,1,0,0,3.183,com,0
40,5,0,1,0,0,1001,0,0,1,0,0,3.193,com,0
30,2,1,1,4,0,2514,0,0,1,1,0,3.42,com,0
46,1,1,3,0,1,927,0,0,1,0,1,3.009,org,0
55,1,0,3,1,1,593,0,0,1,0,0,4.082,com,0
50,3,0,3,0,0,1103,0,0,1,0,0,2.958,com,0
69,3,1,2,0,2,2361,0,0,1,0,0,2.779,com,0
34,1,1,5,0,1,2210,0,0,1,0,0,2.761,com,0
74,3,2,5,4,2,131,0,0,0,1,0,3.614,info,1
70,1,0,4,0,4,223,0,0,1,0,0,3.271,xyz,1
55,3,1,2,2,1,2109,0,0,0,0,0,3.703,fr,0
79,1,1,2,0,2,81,0,0,0,1,0,3.671,info,1
52,4,0,0,0,0,889,0,0,1,0,0,3.05,org,0
89,2,2,3,1,0,1167,0,0,1,0,0,3.497,com,0
61,3,0,1,0,1,1099,0,0,1,0,0,2.753,com,0
50,1,0,0,2,1,738,0,0,1,0,0,3.103,gov,0
68,3,0,1,0,1,1811,0,0,1,0,0,2.427,com,0
67,3,1,4,4,0,918,0,0,1,0,0,3.067,fr,0
40,1,0,7,2,0,627,0,0,1,0,0,3.566,com,0
78,2,0,5,0,1,179,0,0,0,0,0,3.304,xyz,1
50,2,0,2,1,1,775,0,0,1,0,0,3.426,com,0
78,2,0,4,1,1,724,0,0,1,0,0,2.585,com,0
30,2,1,0,2,0,2151,0,0,0,0,0,3.554,org,0
28,3,1,1,1,0,541,0,0,1,0,0,3.091,com,0
89,1,3,8,2,3,535,0,0,0,0,1,3.132,net,1
72,4,0,1,2,2,78,0,0,1,1,0,3.281,info,1
86,2,2,2,1,2,281,0,0,1,0,0,3.061,fr,0
27,1,2,2,2,0,1370,0,0,0,0,0,3.411,net,0
36,1,1,2,1,0,852,0,0,1,0,0,3.701,fr,0
80,3,0,1,4,0,1474,0,0,1,0,0,3.062,net,0
25,4,0,2,3,1,1592,0,0,1,0,1,2.301,com,0
107,5,2,5,1,1,259,0,0,1,0,0,3.918,xyz,1
103,1,1,0,1,2,1063,0,0,0,0,0,2.922,net,0
83,2,0,3,1,1,1209,0,0,1,0,0,2.884,net,0
40,4,0,3,3,3,120,0,0,1,0,0,4.087,xyz,1
88,3,3,6,2,2,298,1,0,1,1,0,4.702,click,1
49,4,0,3,1,0,447,0,0,1,0,0,2.791,com,0
61,2,0,1,1,2,1471,0,0,1,0,0,3.364,net,0
38,3,0,1,0,2,706,0,0,1,0,0,3.067,net,0
65,6,1,5,1,1,395,0,0,0,0,0,3.731,xyz,1
59,1,2,5,2,0,897,0,0,1,0,0,3.008,net,0
40,1,2,5,2,1,1326,0,0,1,0,0,3.284,org,0
51,3,0,0,1,1,1829,0,0,1,0,0,3.275,com,0
40,4,1,1,0,1,701,0,0,1,0,0,2.861,com,0
56,1,1,1,2,0,1701,0,0,1,0,0,3.616,gov,0
88,2,1,2,1,1,396,0,0,1,1,0,3.963,xyz,1
97,3,0,5,0,1,899,0,0,1,0,0,3.959,top,1
24,2,1,2,2,0,2003,0,0,0,0,0,3.193,fr,0
56,1,1,3,0,0,604,0,0,0,0,0,2.739,org,0
61,5,2,9,0,1,198,0,0,0,1,0,3.808,net,1
44,1,1,0,0,1,1107,0,0,1,0,1,2.853,net,0
23,1,1,1,3,1,803,0,0,1,0,0,3.42,org,0
76,3,2,5,4,1,115,0,0,1,0,0,3.582,info,1
66,2,3,1,1,1,857,0,0,1,0,0,2.867,fr,0
50,1,0,1,0,1,500,0,0,1,0,0,2.176,com,0
85,1,1,0,0,1,650,0,0,1,0,0,2.872,com,0
59,3,0,3,1,0,2382,0,0,1,0,0,3.743,com,0
77,2,2,5,2,2,66,0,0,1,0,0,4.923,zip,1
54,1,0,2,0,2,750,0,0,1,0,0,2.802,fr,0
47,1,0,4,1,1,691,0,0,1,0,1,3.061,com,0
86,1,0,0,1,1,2392,0,0,1,0,0,2.862,com,0
73,3,0,1,0,2,1088,0,0,1,0,0,3.309,com,0
67,2,2,5,1,2,143,0,1,1,1,0,3.422,xyz,1
81,5,1,7,3,2,664,1,0,0,1,0,3.895,top,1
64,3,1,1,3,0,1329,0,0,1,0,0,3.433,com,0
73,1,0,1,1,3,1665,0,0,1,0,0,3.688,com,0
44,3,0,3,0,2,1115,0,0,1,0,0,3.414,com,0
