text_length,word_count,avg_word_length,max_token_length,uppercase_ratio,digit_ratio,punct_ratio,line_count,non_ascii_ratio,zero_width_count,url_count,trigger_keyword_count,role_keyword_count,delimiter_marker_count,has_base64_blob,label,category,target_delta,cs_class,family_l2,technique_l3,conjecture,multi_turn,domain,template_group,obfuscation,language,carrier
561,81,5.901,22,0.0353,0.0071,0.0802,13,0.0303,16,0,0,0,0,0,injection,injection,delta2,social_cognitive,context_shift_prompting,talking_compositional_instruction_attack,,0,medical,70-talking-compositional-instruction,zero_width,en,clinical_prompt
559,81,5.877,21,0.0355,0.0072,0.0805,13,0.0304,16,0,0,0,0,0,injection,injection,delta2,social_cognitive,context_shift_prompting,talking_compositional_instruction_attack,,0,medical,70-talking-compositional-instruction,zero_width,en,clinical_prompt
543,81,5.679,21,0.0355,0.0074,0.0534,13,0.1123,0,0,0,0,0,0,injection,injection,delta2,social_cognitive,context_shift_prompting,talking_compositional_instruction_attack,,0,medical,70-talking-compositional-instruction,homoglyph,en,clinical_prompt
545,81,5.704,21,0.0353,0.0073,0.0532,13,0.0807,0,0,0,0,0,0,injection,injection,delta2,social_cognitive,context_shift_prompting,talking_compositional_instruction_attack,,0,medical,70-talking-compositional-instruction,homoglyph,en,clinical_prompt
545,81,5.704,21,0.0353,0.0073,0.0532,13,0.0881,0,0,0,0,0,0,injection,injection,delta2,social_cognitive,context_shift_prompting,talking_compositional_instruction_attack,,0,medical,70-talking-compositional-instruction,homoglyph,en,clinical_prompt
560,81,5.889,21,0.0355,0.0071,0.0821,13,0.0321,17,0,0,0,0,0,injection,injection,delta2,social_cognitive,context_shift_prompting,talking_compositional_instruction_attack,,0,medical,70-talking-compositional-instruction,zero_width,en,clinical_prompt
563,81,5.926,22,0.0355,0.0071,0.087,13,0.0373,20,0,0,0,0,0,injection,injection,delta2,social_cognitive,context_shift_prompting,talking_compositional_instruction_attack,,0,medical,70-talking-compositional-instruction,zero_width,en,clinical_prompt
556,81,5.84,21,0.0356,0.0072,0.0791,13,0.0288,15,0,0,0,0,0,injection,injection,delta2,social_cognitive,context_shift_prompting,talking_compositional_instruction_attack,,0,medical,70-talking-compositional-instruction,zero_width,en,clinical_prompt
541,81,5.654,21,0.0356,0.0074,0.0536,13,0.1017,0,0,0,0,0,0,injection,injection,delta2,social_cognitive,context_shift_prompting,talking_compositional_instruction_attack,,0,medical,70-talking-compositional-instruction,homoglyph,en,clinical_prompt
541,81,5.654,21,0.0372,0.1405,0.0536,13,0.0018,0,0,0,0,0,0,injection,injection,delta2,social_cognitive,context_shift_prompting,talking_compositional_instruction_attack,,0,medical,70-talking-compositional-instruction,leetspeak,en,clinical_prompt
557,81,5.852,22,0.0356,0.0072,0.0808,13,0.0305,16,0,0,0,0,0,injection,injection,delta2,social_cognitive,context_shift_prompting,talking_compositional_instruction_attack,,0,medical,70-talking-compositional-instruction,zero_width,en,clinical_prompt
564,81,5.938,21,0.0355,0.0071,0.0887,13,0.039,21,0,0,0,0,0,injection,injection,delta2,social_cognitive,context_shift_prompting,talking_compositional_instruction_attack,,0,medical,70-talking-compositional-instruction,zero_width,en,clinical_prompt
579,77,6.506,56,0.0833,0.0173,0.0535,11,0.0017,0,0,0,0,0,1,injection,injection,delta2,social_cognitive,context_shift_prompting,talking_compositional_instruction_attack,,0,medical,70-talking-compositional-instruction,base64,en,clinical_prompt
569,81,6.0,21,0.0353,0.007,0.0931,13,0.0439,24,0,0,0,0,0,injection,injection,delta2,social_cognitive,context_shift_prompting,talking_compositional_instruction_attack,,0,medical,70-talking-compositional-instruction,zero_width,en,clinical_prompt
545,81,5.704,21,0.0353,0.0073,0.0532,13,0.0899,0,0,0,0,0,0,injection,injection,delta2,social_cognitive,context_shift_prompting,talking_compositional_instruction_attack,,0,medical,70-talking-compositional-instruction,homoglyph,en,clinical_prompt
546,81,5.716,21,0.0352,0.0073,0.0531,13,0.0788,0,0,0,0,0,0,injection,injection,delta2,social_cognitive,context_shift_prompting,talking_compositional_instruction_attack,,0,medical,70-talking-compositional-instruction,homoglyph,en,clinical_prompt
550,82,5.683,21,0.0419,0.1364,0.0527,13,0.0018,0,0,0,0,0,0,injection,injection,delta2,social_cognitive,context_shift_prompting,talking_compositional_instruction_attack,,0,medical,70-talking-compositional-instruction,leetspeak,en,clinical_prompt
543,81,5.679,21,0.0355,0.0074,0.0534,13,0.081,0,0,0,0,0,0,injection,injection,delta2,social_cognitive,context_shift_prompting,talking_compositional_instruction_attack,,0,medical,70-talking-compositional-instruction,homoglyph,en,clinical_prompt
541,81,5.654,21,0.0383,0.1091,0.0536,13,0.0018,0,0,0,0,0,0,injection,injection,delta2,social_cognitive,context_shift_prompting,talking_compositional_instruction_attack,,0,medical,70-talking-compositional-instruction,leetspeak,en,clinical_prompt
570,82,5.927,22,0.035,0.007,0.086,13,0.0368,20,0,0,0,0,0,injection,injection,delta2,social_cognitive,context_shift_prompting,talking_compositional_instruction_attack,,0,medical,70-talking-compositional-instruction,zero_width,en,clinical_prompt
635,83,6.627,17,0.0473,0.0173,0.0504,7,0.0,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,none,en,clinical_prompt
631,82,6.671,17,0.0476,0.0174,0.0507,7,0.084,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,homoglyph,en,clinical_prompt
629,82,6.646,17,0.0478,0.0175,0.0509,7,0.1002,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,homoglyph,en,clinical_prompt
629,82,6.646,17,0.0478,0.0175,0.0509,7,0.0811,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,homoglyph,en,clinical_prompt
626,82,6.61,17,0.0481,0.0176,0.0511,7,0.0,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,none,en,clinical_prompt
650,82,6.902,17,0.0479,0.0169,0.0831,7,0.0338,22,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,zero_width,en,clinical_prompt
630,82,6.659,17,0.0477,0.0175,0.0508,7,0.0,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,none,en,clinical_prompt
627,82,6.622,17,0.048,0.0175,0.051,7,0.0,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,none,en,clinical_prompt
664,81,7.173,56,0.0909,0.0286,0.0512,7,0.0,0,0,0,0,0,1,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,base64,en,clinical_prompt
630,82,6.659,17,0.0477,0.0175,0.0508,7,0.0857,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,homoglyph,en,clinical_prompt
630,82,6.659,17,0.0477,0.0175,0.0508,7,0.0,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,none,en,clinical_prompt
657,82,6.988,18,0.0476,0.0167,0.0883,7,0.0396,26,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,zero_width,en,clinical_prompt
630,82,6.659,17,0.0477,0.0175,0.0508,7,0.0,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,none,en,clinical_prompt
635,83,6.627,17,0.0473,0.0173,0.0504,7,0.0,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,none,en,clinical_prompt
631,82,6.671,17,0.0476,0.0174,0.0507,7,0.0,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,none,en,clinical_prompt
665,81,7.185,56,0.0907,0.0286,0.0511,7,0.0,0,0,0,0,0,1,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,base64,en,clinical_prompt
667,81,7.21,56,0.0904,0.0285,0.051,7,0.0,0,0,0,0,0,1,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,base64,en,clinical_prompt
631,82,6.671,17,0.0476,0.0174,0.0507,7,0.0951,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,homoglyph,en,clinical_prompt
628,82,6.634,17,0.0479,0.0175,0.051,7,0.0924,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,homoglyph,en,clinical_prompt
672,82,7.171,56,0.0897,0.0283,0.0506,7,0.0,0,0,0,0,0,1,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,base64,en,clinical_prompt
645,82,6.841,17,0.048,0.0171,0.0775,7,0.0279,18,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,zero_width,en,clinical_prompt
657,82,6.988,18,0.0477,0.0167,0.0898,7,0.0411,27,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,zero_width,en,clinical_prompt
626,82,6.61,17,0.0481,0.0176,0.0511,7,0.0847,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,homoglyph,en,clinical_prompt
630,82,6.659,17,0.0515,0.1381,0.0508,7,0.0,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,leetspeak,en,clinical_prompt
666,81,7.198,56,0.0906,0.0285,0.0511,7,0.0,0,0,0,0,0,1,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,base64,en,clinical_prompt
648,82,6.878,17,0.0479,0.017,0.0802,7,0.0309,20,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,zero_width,en,clinical_prompt
628,82,6.634,17,0.0479,0.0175,0.051,7,0.0,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,none,en,clinical_prompt
649,82,6.89,17,0.0478,0.0169,0.0801,7,0.0308,20,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,zero_width,en,clinical_prompt
631,82,6.671,17,0.0492,0.1395,0.0507,7,0.0,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,leetspeak,en,clinical_prompt
642,82,6.805,18,0.0479,0.0171,0.0717,7,0.0218,14,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,zero_width,en,clinical_prompt
635,83,6.627,17,0.0473,0.0173,0.0504,7,0.074,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,homoglyph,en,clinical_prompt
650,82,6.902,17,0.0478,0.0169,0.0815,7,0.0323,21,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,zero_width,en,clinical_prompt
635,83,6.627,17,0.0473,0.0173,0.0504,7,0.0945,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,homoglyph,en,clinical_prompt
626,82,6.61,17,0.0481,0.0176,0.0511,7,0.1022,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,homoglyph,en,clinical_prompt
630,82,6.659,17,0.0477,0.0175,0.0508,7,0.0825,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,homoglyph,en,clinical_prompt
650,82,6.902,18,0.0481,0.0169,0.0862,7,0.0369,24,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,zero_width,en,clinical_prompt
650,82,6.902,17,0.0477,0.0169,0.08,7,0.0308,20,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,zero_width,en,clinical_prompt
667,81,7.21,56,0.0904,0.0285,0.051,7,0.0,0,0,0,0,0,1,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,base64,en,clinical_prompt
649,82,6.89,18,0.0478,0.0169,0.0801,7,0.0308,20,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,zero_width,en,clinical_prompt
650,82,6.902,17,0.048,0.0169,0.0846,7,0.0354,23,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,zero_width,en,clinical_prompt
644,82,6.829,17,0.0477,0.0171,0.0714,7,0.0217,14,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,zero_width,en,clinical_prompt
649,82,6.89,18,0.0478,0.0169,0.0801,7,0.0308,20,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,zero_width,en,clinical_prompt
630,82,6.659,17,0.0477,0.0175,0.0508,7,0.1095,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,homoglyph,en,clinical_prompt
651,82,6.915,17,0.0477,0.0169,0.0814,7,0.0323,21,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,zero_width,en,clinical_prompt
628,82,6.634,17,0.0479,0.0175,0.051,7,0.0939,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,homoglyph,en,clinical_prompt
646,82,6.854,18,0.0479,0.017,0.0774,7,0.0279,18,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,zero_width,en,clinical_prompt
635,83,6.627,17,0.0473,0.0173,0.0504,7,0.0976,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,homoglyph,en,clinical_prompt
650,83,6.807,17,0.0473,0.0169,0.0723,7,0.0231,15,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,zero_width,en,clinical_prompt
653,82,6.939,17,0.0477,0.0168,0.0842,7,0.0352,23,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,zero_width,en,clinical_prompt
631,82,6.671,17,0.0476,0.0174,0.0507,7,0.0919,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,homoglyph,en,clinical_prompt
647,82,6.866,18,0.0481,0.017,0.0819,7,0.0325,21,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,zero_width,en,clinical_prompt
649,82,6.89,17,0.0481,0.0169,0.0847,7,0.0354,23,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,zero_width,en,clinical_prompt
648,82,6.878,18,0.0477,0.017,0.0772,7,0.0278,18,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,zero_width,en,clinical_prompt
650,82,6.902,18,0.0481,0.0169,0.0862,7,0.0369,24,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,zero_width,en,clinical_prompt
644,82,6.829,17,0.0481,0.0171,0.0776,7,0.028,18,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,zero_width,en,clinical_prompt
630,82,6.659,17,0.0477,0.0175,0.0508,7,0.0857,0,0,0,0,0,0,injection,rule_bypass,delta2,social_cognitive,response_steering_prompting,technical_jargon_exploitation,,0,medical,71-technical-jargon-exploitation,homoglyph,en,clinical_prompt
