char_length,num_words,num_digits,uppercase_ratio,num_exclamation,num_currency,num_free_keywords,num_urgent_keywords,has_url,has_phone,avg_word_length,language,is_spam
61,10,2,0.163,3,0,0,0,0,0,6.26,fr,0
75,14,0,0.024,1,0,0,0,0,0,3.6,en,0
72,16,2,0.125,0,0,0,0,0,0,3.92,fr,0
56,27,2,0.203,0,0,0,0,0,0,5.03,fr,0
109,21,5,0.314,3,2,3,3,1,0,6.06,fr,1
30,26,1,0.158,0,0,0,0,1,0,4.69,en,0
74,6,2,0.061,0,0,0,0,0,0,5.28,en,0
72,9,0,0.15,1,0,1,0,0,0,4.1,en,0
131,13,3,0.334,2,3,2,1,1,0,6.09,fr,1
164,19,5,0.179,1,2,3,3,0,1,4.85,en,1
124,27,1,0.073,0,0,0,0,0,0,4.66,fr,0
62,14,1,0.041,0,0,1,0,0,1,3.68,fr,0
121,25,3,0.175,2,0,1,1,1,0,5.24,en,1
135,20,4,0.739,2,2,2,1,1,0,5.94,en,1
131,18,1,0.019,1,0,0,0,0,0,5.0,en,0
71,38,2,0.167,0,0,0,1,1,0,4.91,fr,0
136,26,1,0.051,0,0,0,0,0,0,4.17,fr,0
100,22,2,0.164,1,0,0,0,0,0,4.87,fr,0
64,24,1,0.091,0,0,0,0,0,0,5.79,fr,0
188,11,5,0.688,1,4,0,3,0,0,5.75,fr,1
149,21,4,0.109,1,0,1,0,0,0,4.98,en,0
102,28,7,0.602,3,2,1,2,1,1,4.13,fr,1
108,32,2,0.264,0,0,0,0,0,0,3.7,fr,0
105,9,1,0.189,0,1,0,1,0,0,4.87,en,0
64,25,0,0.068,3,0,0,0,1,0,5.4,en,0
5,15,1,0.205,2,0,1,0,1,1,5.22,fr,0
83,5,2,0.059,0,0,0,1,0,0,3.69,en,0
81,28,1,0.09,0,0,0,0,0,0,4.81,fr,0
40,18,2,0.089,0,0,0,0,0,0,6.02,fr,0
28,3,2,0.172,0,0,0,0,0,0,3.42,fr,0
66,25,0,0.178,0,0,0,0,0,0,3.89,en,0
174,9,7,0.596,3,1,1,3,0,0,3.54,en,1
65,29,1,0.112,1,0,0,0,0,0,4.66,fr,0
126,22,6,0.611,4,2,0,1,0,1,5.25,en,1
122,12,11,0.329,3,3,0,2,0,0,6.56,en,1
66,7,1,0.025,0,0,0,1,0,0,2.76,fr,0
110,7,0,0.081,1,0,0,0,0,0,4.96,en,0
151,18,6,0.807,4,1,2,1,1,0,5.77,en,1
73,29,2,0.167,0,0,0,0,1,0,3.85,fr,0
109,11,1,0.094,1,0,0,0,0,0,5.71,en,0
116,23,6,0.381,2,3,3,0,1,1,7.12,en,1
209,7,4,0.403,0,2,1,3,1,0,5.07,en,1
141,22,2,0.008,0,0,0,0,0,0,4.39,fr,0
42,25,3,0.058,0,0,0,0,1,0,3.72,fr,0
82,38,10,0.438,4,2,3,1,1,0,6.16,en,1
171,16,8,0.456,2,2,0,3,1,0,6.42,fr,1
106,13,2,0.127,0,0,0,0,0,0,4.5,fr,0
71,35,2,0.017,0,0,0,1,0,1,3.86,en,0
77,14,2,0.229,0,0,0,0,0,0,4.68,en,0
117,22,3,0.203,0,0,0,0,0,0,3.2,en,0
74,7,2,0.038,0,0,0,0,0,0,5.9,fr,0
203,14,1,0.037,0,0,0,0,0,0,4.51,fr,0
81,16,0,0.142,0,0,0,0,1,0,4.17,fr,0
185,22,7,0.362,1,0,2,3,0,1,6.44,fr,1
109,29,2,0.165,0,0,0,0,0,0,5.26,en,0
78,20,3,0.268,0,0,0,0,0,0,3.53,fr,0
96,3,2,0.067,1,0,0,1,0,0,4.58,en,0
7,28,1,0.178,0,0,0,0,0,0,5.12,fr,0
65,22,2,0.178,0,0,0,0,0,0,5.37,fr,0
231,21,7,0.372,3,2,2,3,1,0,5.2,en,1
121,17,1,0.011,0,0,0,0,1,0,3.45,fr,0
140,8,2,0.137,0,0,0,0,0,0,4.34,fr,0
123,20,0,0.013,0,0,0,0,0,0,5.66,en,0
79,6,2,0.029,0,0,0,0,1,0,4.67,en,0
116,17,1,0.139,0,0,0,0,0,0,4.99,fr,0
100,9,1,0.051,1,0,0,0,0,0,5.09,fr,0
199,35,3,0.172,2,6,3,1,1,1,5.13,fr,1
124,23,5,0.297,3,1,2,3,0,1,5.35,fr,1
176,10,4,0.154,1,0,0,0,0,0,3.33,en,0
114,10,0,0.05,0,0,1,0,0,0,5.05,en,0
128,25,7,0.401,2,0,2,3,0,1,4.93,en,1
134,36,7,0.335,3,0,1,4,0,0,4.81,en,1
172,27,3,0.208,2,0,3,4,1,1,5.12,fr,1
157,22,4,0.026,2,0,0,0,0,0,5.03,fr,0
82,17,2,0.026,1,0,1,0,0,0,5.46,fr,0
76,37,7,0.097,3,2,0,7,0,0,6.06,en,1
101,16,2,0.092,0,0,0,0,0,0,5.06,en,0
129,24,11,0.44,2,1,4,3,1,1,4.38,fr,1
61,4,2,0.119,1,0,0,0,0,0,5.35,fr,0
79,18,2,0.224,1,0,0,0,0,0,5.15,en,0
95,27,0,0.147,1,0,0,0,0,1,4.72,en,0
110,14,4,0.055,1,0,0,0,0,1,5.72,fr,0
144,19,6,0.251,4,2,1,2,1,1,5.83,en,1
81,27,2,0.278,1,0,0,0,0,0,4.89,en,0
138,8,2,0.08,0,0,0,0,0,0,3.61,fr,0
138,28,4,0.514,1,1,2,1,1,1,4.78,fr,1
120,15,3,0.088,0,0,1,1,0,0,2.88,fr,0
136,14,0,0.09,0,0,0,0,0,0,3.48,fr,0
217,33,7,0.323,6,3,3,5,1,1,6.37,fr,1
101,2,0,0.028,0,0,0,0,0,0,5.54,fr,0
82,12,1,0.116,1,0,0,0,0,0,4.81,fr,0
178,29,10,0.376,6,0,0,1,1,0,6.32,fr,1
81,18,1,0.027,0,0,0,1,0,0,6.68,fr,0
181,23,7,0.262,1,1,1,2,1,0,4.33,en,1
62,21,1,0.001,0,0,0,1,0,0,4.3,en,0
150,21,7,0.318,2,2,3,2,0,1,4.52,en,1
118,33,9,0.368,5,1,2,2,1,1,5.23,fr,1
215,24,6,0.337,1,2,2,1,1,0,6.77,fr,1
126,25,0,0.198,0,0,0,0,0,0,4.79,fr,0
80,14,0,0.094,0,0,0,0,0,0,5.09,en,0
137,14,3,0.066,0,0,0,0,0,0,3.95,fr,0
85,5,2,0.153,0,0,0,0,0,0,4.73,en,0
65,13,8,0.318,2,2,3,0,0,0,4.95,en,1
77,15,10,0.68,3,0,5,0,0,0,6.87,fr,1
57,10,0,0.069,1,1,0,0,0,0,4.79,fr,0
45,25,10,0.494,6,2,2,2,1,1,5.08,fr,1
53,27,0,0.093,1,0,0,0,0,0,4.23,fr,0
56,19,1,0.131,1,1,1,1,0,0,6.07,fr,0
90,26,0,0.357,1,0,0,0,0,0,4.94,fr,0
163,18,8,0.402,3,1,1,0,0,1,6.04,en,1
57,18,3,0.165,0,0,0,0,0,0,4.01,en,0
68,15,0,0.191,0,0,0,0,0,0,4.93,en,0
57,17,1,0.178,0,0,0,0,0,0,4.94,fr,0
42,17,0,0.11,1,0,0,0,0,0,6.05,fr,0
129,19,6,0.651,3,2,2,3,1,0,6.55,en,1
72,20,3,0.118,1,0,0,0,0,0,4.97,fr,0
100,21,2,0.181,0,0,0,0,0,0,4.81,fr,0
122,7,6,0.533,3,0,3,4,1,1,5.16,fr,1
197,18,1,0.113,0,0,0,0,0,0,4.21,en,0
229,10,0,0.213,1,0,0,0,0,0,4.32,fr,0
107,26,4,0.161,6,0,1,2,1,0,4.15,en,1
118,12,3,0.011,1,0,0,1,0,0,3.96,en,0
33,33,1,0.135,0,0,0,0,0,0,6.05,en,0
63,21,0,0.195,0,0,0,0,0,0,3.33,fr,0
84,19,3,0.267,0,0,1,0,1,0,4.82,fr,0
129,22,12,0.545,2,0,1,2,1,1,7.55,en,1
149,19,5,0.746,3,2,2,1,1,1,4.7,en,1
10,6,3,0.055,1,0,0,0,0,0,3.77,fr,0
218,40,10,0.494,4,3,2,2,1,0,5.12,en,1
124,23,5,0.332,0,3,1,3,0,1,6.33,fr,1
5,22,1,0.03,0,0,0,0,0,0,4.53,fr,0
66,18,0,0.063,0,0,0,0,0,0,4.69,fr,0
99,24,7,0.371,3,1,1,3,1,1,5.58,en,1
76,19,1,0.184,1,0,0,0,0,0,4.77,en,0
101,15,5,0.405,5,0,2,3,0,1,4.77,en,1
141,32,0,0.066,0,0,0,0,0,0,3.64,fr,0
127,12,2,0.11,1,0,0,0,0,0,3.62,fr,0
117,25,2,0.092,1,0,0,0,0,0,4.87,en,0
167,36,14,0.413,3,4,2,3,1,1,5.17,en,1
18,20,2,0.168,1,1,0,0,0,0,4.11,en,0
126,36,11,0.201,2,1,3,2,1,0,5.95,fr,1
5,8,0,0.177,1,0,0,0,0,0,3.61,en,0
176,11,0,0.103,0,0,0,1,1,0,5.43,fr,0
162,19,8,0.359,4,0,0,2,1,1,5.2,fr,1
68,3,5,0.269,1,2,1,4,1,1,5.15,en,1
42,24,1,0.009,0,0,1,0,1,0,3.84,fr,0
67,32,1,0.098,0,0,0,1,0,0,6.05,en,0
41,19,1,0.057,0,0,0,0,0,0,5.72,fr,0
108,27,2,0.014,0,0,1,0,0,0,4.06,en,0
97,23,2,0.216,0,0,1,0,0,0,4.67,fr,0
111,29,1,0.345,1,0,0,0,0,0,5.43,fr,0
18,8,3,0.063,1,0,0,0,0,0,6.48,fr,0
69,15,0,0.136,2,0,0,1,0,0,4.82,en,0
51,16,0,0.031,0,0,0,0,0,0,3.56,en,0
150,32,2,0.038,0,0,0,0,0,0,4.7,en,0
75,7,10,0.205,3,1,2,1,1,1,6.87,en,1
38,17,1,0.075,0,0,0,0,0,0,4.04,fr,0
102,25,5,0.394,2,2,0,2,1,0,6.38,fr,1
171,26,4,0.607,1,1,1,2,1,0,4.48,fr,1
70,28,2,0.029,1,0,0,1,1,0,4.71,fr,0
144,40,6,0.223,1,1,4,0,1,0,5.36,fr,1
94,19,2,0.021,0,0,0,0,0,0,3.29,en,0
111,17,5,0.555,3,4,0,1,1,0,4.84,fr,1
184,12,1,0.186,0,0,0,0,0,0,3.99,fr,0
184,31,7,0.486,2,1,1,3,1,1,6.18,en,1
104,19,3,0.046,2,0,0,0,0,0,5.35,en,0
57,18,1,0.253,1,0,0,0,0,0,3.6,en,0
192,14,2,0.082,0,0,0,0,0,0,4.92,fr,0
114,23,2,0.129,0,0,0,0,0,1,4.17,fr,0
47,2,1,0.13,0,0,0,0,0,1,3.74,en,0
67,12,0,0.103,2,0,0,0,0,0,3.22,fr,0
37,1,2,0.122,0,0,0,0,0,0,3.39,fr,0
87,12,6,0.291,2,2,4,2,0,1,4.63,en,1
160,11,13,0.336,2,1,2,3,1,0,4.47,en,1
65,14,1,0.026,0,0,0,0,0,0,5.16,fr,0
88,11,0,0.208,0,1,0,0,0,0,5.01,fr,0
101,25,2,0.074,0,0,0,0,0,0,3.79,en,0
58,24,0,0.09,0,0,0,0,0,0,5.18,en,0
80,28,7,0.438,4,0,0,1,1,1,4.23,en,1
126,16,3,0.018,0,0,0,0,0,1,4.66,fr,0
110,9,8,0.184,3,3,1,4,1,1,3.56,en,1
21,18,2,0.147,1,0,0,1,0,0,4.35,en,0
25,8,1,0.165,1,0,0,0,1,0,4.95,fr,0
121,13,0,0.141,0,0,0,0,0,1,4.15,en,0
106,12,1,0.157,1,0,0,0,0,0,4.9,fr,0
129,19,2,0.021,1,0,0,0,0,0,4.67,fr,0
105,30,1,0.473,1,1,2,2,1,1,6.83,fr,1
107,28,9,0.412,1,3,1,3,1,1,5.98,fr,1
204,10,2,0.135,0,0,0,0,0,0,5.56,fr,0
193,45,9,0.394,1,3,1,1,0,0,5.87,fr,1
58,28,1,0.217,0,0,0,0,0,0,4.89,fr,0
159,27,9,0.565,2,1,3,0,0,1,3.94,en,1
98,17,3,0.049,0,0,0,0,0,0,4.7,fr,0
149,20,2,0.011,0,0,0,0,0,0,3.65,fr,0
31,25,0,0.116,0,1,0,0,0,0,4.36,fr,0
89,31,2,0.033,0,0,0,0,1,1,4.38,en,0
30,17,2,0.1,0,0,0,0,0,0,4.6,en,0
101,9,1,0.204,1,0,0,0,0,0,4.44,fr,0
104,17,4,0.293,5,1,2,2,1,1,6.97,fr,1
5,25,0,0.143,0,0,0,0,0,0,4.71,en,0
78,19,3,0.023,0,0,0,0,0,0,5.32,en,0
55,14,0,0.094,0,0,0,0,0,0,3.73,en,0
139,22,3,0.115,0,0,0,0,0,0,5.08,fr,0
137,17,2,0.04,0,1,0,0,0,0,5.41,en,0
87,22,0,0.114,1,0,1,0,0,0,3.24,fr,0
105,15,1,0.047,0,0,0,0,0,0,4.86,fr,0
105,13,5,0.539,0,5,1,3,0,0,5.18,en,1
59,29,2,0.253,1,0,0,0,0,0,4.61,fr,0
105,19,0,0.007,0,1,0,0,0,0,5.65,fr,0
199,20,2,0.039,1,0,0,0,0,0,4.28,en,0
109,17,7,0.304,2,0,2,1,1,0,3.0,en,1
130,19,0,0.206,0,0,0,0,0,0,4.43,fr,0
166,28,5,0.245,3,1,2,1,0,1,4.96,fr,1
108,16,0,0.275,0,0,0,0,0,0,4.97,en,0
134,35,6,0.58,4,2,0,3,1,0,5.12,fr,1
85,24,1,0.294,1,0,1,0,0,0,4.5,fr,0
200,17,1,0.077,1,0,0,0,0,0,5.03,fr,0
75,25,0,0.14,0,0,0,0,0,0,4.72,fr,0
98,17,2,0.236,1,0,0,0,0,0,5.61,fr,0
96,11,1,0.024,1,0,0,1,1,0,4.7,en,0
112,11,7,0.43,2,2,2,0,1,1,4.51,en,1
81,28,0,0.254,0,0,0,0,0,0,5.41,fr,0
157,34,1,0.165,0,0,0,0,1,0,3.94,fr,0
83,6,2,0.03,0,0,0,0,0,0,5.74,fr,0
106,31,6,0.494,1,3,2,1,1,0,4.04,en,1
164,12,3,0.075,0,0,0,0,1,0,4.87,fr,0
108,29,5,0.583,3,1,3,3,0,1,5.12,fr,1
103,15,3,0.015,0,0,0,0,0,0,4.35,fr,0
5,27,2,0.09,0,0,0,0,0,0,4.55,fr,0
90,10,2,0.216,0,0,0,1,0,0,5.67,fr,0
122,28,3,0.048,0,0,0,0,1,0,3.78,fr,0
107,13,3,0.049,0,0,0,0,0,0,4.78,en,0
5,14,1,0.136,0,0,0,0,0,0,7.53,fr,0
119,14,3,0.196,0,0,0,0,0,0,3.42,en,0
115,30,5,0.391,2,1,2,0,0,0,3.72,fr,1
108,12,0,0.026,1,0,0,0,0,1,5.09,fr,0
150,19,2,0.019,0,0,1,1,0,0,3.4,fr,0
148,17,3,0.055,0,0,0,1,0,1,5.49,fr,0
26,19,1,0.078,0,0,0,1,0,0,4.31,en,0
131,13,3,0.507,4,1,4,1,1,1,2.71,fr,1
61,10,2,0.11,1,0,1,0,0,0,6.57,fr,0
17,13,0,0.099,0,0,0,0,0,0,7.08,fr,0
151,26,3,0.145,0,0,0,0,0,0,4.64,en,0
110,13,1,0.047,0,0,0,0,0,0,6.25,fr,0
105,26,1,0.032,0,0,0,0,0,0,3.43,fr,0
110,2,3,0.045,1,0,0,0,0,0,4.37,fr,0
158,46,8,0.513,1,1,0,1,1,1,5.85,en,1
149,18,2,0.1,0,0,0,0,0,0,3.44,fr,0
52,12,0,0.09,0,0,0,0,0,0,4.28,fr,0
5,5,4,0.129,2,0,0,0,0,1,5.06,fr,0
59,8,2,0.145,0,0,0,0,0,0,3.13,fr,0
164,15,0,0.044,0,0,0,0,0,0,5.6,en,0
146,26,4,0.501,3,1,6,1,1,1,4.08,en,1
93,19,1,0.046,1,0,0,0,0,0,5.17,fr,0
67,15,0,0.01,1,0,0,0,0,0,3.78,fr,0
104,1,1,0.035,0,0,0,0,1,0,5.36,fr,0
115,24,0,0.096,0,0,0,0,0,0,4.87,fr,0
198,11,0,0.081,0,0,0,0,0,0,4.0,fr,0
108,21,1,0.142,0,0,0,0,0,0,4.43,fr,0
76,20,4,0.37,0,0,3,4,1,0,5.89,fr,1
119,1,2,0.047,0,0,0,0,0,0,4.46,fr,0
128,38,5,0.367,5,1,2,4,1,0,3.24,fr,1
35,23,0,0.082,1,0,0,0,0,0,4.76,fr,0
96,8,0,0.061,1,0,0,0,1,0,3.43,fr,0
90,12,3,0.116,2,0,0,0,0,0,4.39,fr,0
129,11,3,0.407,2,0,1,2,1,1,6.58,fr,1
37,11,1,0.036,0,0,0,0,0,0,4.43,fr,0
78,11,3,0.171,0,0,0,0,1,0,5.44,fr,0
79,24,0,0.155,1,0,0,0,1,0,3.41,fr,0
6,31,0,0.032,0,0,0,0,0,0,5.04,fr,0
69,20,2,0.222,0,0,0,1,0,0,5.27,fr,0
56,17,1,0.063,0,0,0,1,0,1,5.21,fr,0
51,1,1,0.191,0,0,0,0,1,0,5.62,fr,0
