asset_id,asset_type,segment,business_criticality,data_sensitivity,internet_exposed,privileged_access,cvss_score,epss_score,known_exploited,kev_ransomware,kev_age_days,kev_overdue,patch_age_days,open_ports,failed_logins_7d,external_alerts_30d,edr_coverage,risk_score,risk_label
A03121,server,server_lan,low,confidential,0,0,6.1,0.571,0,0,0,0,27,5,14,0,full,4.0,low
A03122,workstation,user_lan,medium,internal,1,0,6.0,0.663,0,0,0,0,32,10,18,2,full,56.2,high
A03123,workstation,user_lan,medium,internal,1,1,7.8,0.597,0,0,0,0,87,6,24,3,full,55.5,high
A03124,workstation,server_lan,critical,public,0,0,6.6,0.344,0,0,0,0,26,3,6,2,partial,23.8,medium
A03125,server,ot,critical,internal,0,1,6.6,0.781,0,0,0,0,58,7,13,2,none,87.1,critical
A03126,server,server_lan,low,internal,1,0,4.5,0.442,0,0,0,0,380,14,22,5,partial,54.2,high
A03127,database,server_lan,medium,internal,1,0,5.7,0.298,0,0,0,0,182,13,21,2,full,53.1,high
A03128,server,user_lan,medium,internal,1,1,7.8,0.253,0,0,0,0,11,7,29,4,partial,49.0,medium
A03129,web_app,user_lan,medium,restricted,1,1,3.0,0.138,0,0,0,0,11,4,28,3,partial,54.2,high
A03130,firewall,user_lan,low,internal,1,0,6.2,0.493,0,0,0,0,51,5,19,3,full,25.6,medium
A03131,workstation,user_lan,high,confidential,0,0,8.8,0.228,0,0,0,0,498,2,4,1,partial,32.7,medium
A03132,cloud_vm,ot,high,public,0,1,3.8,0.256,0,0,0,0,37,5,7,0,none,45.4,medium
A03133,server,cloud,medium,public,1,0,6.8,0.218,0,0,0,0,10,6,22,3,full,36.9,medium
A03134,server,cloud,medium,internal,1,1,9.3,0.311,0,0,0,0,282,5,14,1,full,65.2,high
A03135,web_app,server_lan,low,restricted,1,0,6.6,0.305,0,0,0,0,19,6,18,1,partial,57.9,high
A03136,cloud_vm,server_lan,critical,public,1,0,7.2,0.268,0,0,0,0,24,14,18,1,full,47.9,medium
A03137,cloud_vm,user_lan,low,internal,0,1,6.2,0.22,0,0,0,0,89,3,7,0,full,43.7,medium
A03138,server,dmz,low,restricted,1,1,8.0,0.348,0,0,0,0,49,10,35,1,full,61.3,high
A03139,cloud_vm,cloud,low,internal,1,0,7.7,0.505,0,0,0,0,555,11,26,3,partial,75.3,critical
A03140,workstation,server_lan,high,internal,1,0,4.8,0.257,0,0,0,0,435,5,26,2,full,55.5,high
A03141,workstation,server_lan,high,confidential,0,1,8.2,0.401,0,0,0,0,58,3,5,1,full,39.0,medium
A03142,server,server_lan,low,internal,0,1,3.6,0.353,0,0,0,0,236,2,10,4,full,27.1,medium
A03143,firewall,server_lan,low,restricted,1,0,6.9,0.263,0,0,0,0,496,14,19,2,full,41.2,medium
A03144,server,server_lan,high,public,1,1,3.4,0.267,0,0,0,0,42,9,36,7,full,45.2,medium
A03145,cloud_vm,user_lan,medium,confidential,0,1,5.6,0.208,0,0,0,0,647,1,9,3,full,15.0,low
A03146,web_app,user_lan,low,internal,1,0,7.7,0.219,0,0,0,0,330,7,14,7,partial,49.7,medium
A03147,web_app,server_lan,critical,confidential,1,0,7.1,0.232,0,0,0,0,466,9,25,6,partial,78.8,critical
A03148,web_app,server_lan,low,restricted,0,0,6.2,0.379,0,0,0,0,18,6,11,0,partial,37.8,medium
A03149,cloud_vm,cloud,medium,restricted,1,1,6.0,0.156,0,0,0,0,544,9,26,3,full,80.1,critical
A03150,server,dmz,low,restricted,1,0,4.9,0.426,0,0,0,0,26,10,15,1,full,42.7,medium
A03151,server,user_lan,high,confidential,1,0,7.8,0.141,0,0,0,0,34,8,19,1,partial,51.9,high
A03152,web_app,user_lan,high,public,0,0,7.2,0.898,1,0,388,1,36,4,5,3,full,69.4,high
A03153,workstation,user_lan,medium,public,0,0,7.5,0.33,0,0,0,0,326,4,14,0,full,23.4,medium
A03154,server,cloud,high,internal,0,1,4.0,0.323,0,0,0,0,621,7,9,1,partial,43.9,medium
A03155,server,user_lan,critical,internal,0,1,5.2,0.243,0,0,0,0,377,4,3,2,full,34.7,medium
A03156,workstation,ot,high,internal,0,0,3.3,0.367,1,0,344,1,599,1,6,7,full,31.2,medium
A03157,server,cloud,medium,confidential,1,1,3.4,0.318,0,0,0,0,15,12,25,2,full,45.4,medium
A03158,server,server_lan,medium,confidential,1,0,3.7,0.235,1,1,146,1,43,8,18,7,partial,70.8,high
A03159,cloud_vm,server_lan,critical,restricted,1,0,5.1,0.288,0,0,0,0,234,14,18,2,full,73.7,critical
A03160,workstation,server_lan,low,internal,1,1,6.6,0.186,0,0,0,0,34,6,24,2,full,53.2,high
A03161,firewall,server_lan,low,confidential,1,1,7.7,0.549,0,0,0,0,54,6,25,4,full,64.6,high
A03162,firewall,user_lan,low,confidential,1,1,6.4,0.186,0,0,0,0,166,6,20,1,partial,42.5,medium
A03163,server,server_lan,high,restricted,1,0,7.9,0.246,0,0,0,0,532,12,19,9,partial,92.7,critical
A03164,web_app,server_lan,low,confidential,0,0,6.8,0.39,1,0,809,1,172,2,7,2,full,32.1,medium
A03165,web_app,server_lan,low,internal,1,0,4.2,0.434,0,0,0,0,484,4,19,5,full,40.5,medium
A03166,web_app,user_lan,medium,public,1,1,8.6,0.443,0,0,0,0,11,7,27,4,full,47.3,medium
A03167,server,user_lan,low,restricted,1,1,6.8,0.437,0,0,0,0,719,12,20,4,partial,62.9,high
A03168,server,ot,medium,confidential,0,1,8.4,0.381,0,0,0,0,29,7,12,1,none,55.6,high
A03169,server,server_lan,medium,confidential,1,1,7.0,0.556,0,0,0,0,28,7,23,4,full,63.1,high
A03170,web_app,server_lan,low,confidential,0,1,6.5,0.221,0,0,0,0,559,5,10,1,partial,27.4,medium
A03171,firewall,ot,critical,confidential,1,1,8.6,0.405,1,0,38,1,663,4,22,3,full,74.3,critical
A03172,web_app,user_lan,low,confidential,0,1,8.3,0.228,0,0,0,0,519,8,9,1,none,43.3,medium
A03173,web_app,user_lan,high,restricted,0,0,4.2,0.624,0,0,0,0,175,3,8,0,full,50.8,medium
A03174,firewall,user_lan,medium,restricted,0,1,6.4,0.524,0,0,0,0,3,5,10,1,partial,51.3,medium
A03175,web_app,dmz,low,internal,1,1,5.1,0.359,0,0,0,0,316,4,27,1,partial,63.7,high
A03176,server,cloud,low,public,0,1,4.9,0.428,0,0,0,0,360,4,4,0,full,31.2,medium
A03177,cloud_vm,user_lan,medium,public,1,0,8.0,0.23,0,0,0,0,721,11,27,4,full,70.2,high
A03178,workstation,user_lan,medium,internal,1,0,7.3,0.632,1,0,94,1,639,4,28,3,partial,70.6,high
A03179,server,user_lan,low,confidential,0,1,7.1,0.468,0,0,0,0,310,3,8,0,full,37.0,medium
A03180,database,server_lan,critical,restricted,0,0,7.3,0.202,0,0,0,0,7,5,9,0,full,37.6,medium
A03181,firewall,server_lan,medium,internal,0,0,6.7,0.168,1,1,266,1,137,6,7,2,partial,44.2,medium
A03182,workstation,cloud,critical,internal,1,1,5.5,0.161,0,0,0,0,45,8,29,0,full,63.4,high
A03183,database,user_lan,low,internal,1,1,6.9,0.193,0,0,0,0,42,2,20,4,full,35.3,medium
A03184,server,dmz,low,confidential,1,0,8.5,0.477,0,0,0,0,0,8,20,3,full,53.9,high
A03185,server,server_lan,medium,confidential,0,1,2.8,0.191,0,0,0,0,43,5,5,0,full,18.8,low
A03186,server,ot,low,public,1,1,7.7,0.315,0,0,0,0,59,6,26,1,partial,35.6,medium
A03187,web_app,server_lan,low,internal,1,0,7.9,0.497,0,0,0,0,522,7,20,2,full,48.0,medium
A03188,cloud_vm,server_lan,low,internal,0,1,8.1,0.321,0,0,0,0,221,5,11,0,full,24.0,medium
A03189,server,user_lan,low,internal,0,0,6.4,0.37,0,0,0,0,116,5,5,0,partial,7.5,low
A03190,workstation,cloud,high,confidential,0,0,9.2,0.262,0,0,0,0,641,6,6,0,full,33.0,medium
A03191,server,user_lan,low,restricted,1,0,6.8,0.181,0,0,0,0,46,6,25,3,full,49.5,medium
A03192,server,cloud,critical,public,1,0,5.6,0.569,0,0,0,0,31,3,24,3,full,47.1,medium
A03193,database,dmz,low,internal,1,0,6.2,0.536,0,0,0,0,36,9,26,2,full,50.2,medium
A03194,web_app,ot,medium,internal,1,1,7.5,0.323,0,0,0,0,42,9,23,5,full,49.9,medium
A03195,web_app,ot,medium,internal,1,0,8.7,0.41,1,1,362,1,81,8,17,5,none,99.5,critical
A03196,workstation,user_lan,medium,internal,1,1,6.2,0.266,0,0,0,0,22,3,17,5,partial,67.0,high
A03197,database,user_lan,high,public,1,1,8.4,0.301,0,0,0,0,11,7,20,5,partial,60.4,high
A03198,server,server_lan,high,public,1,0,1.7,0.133,0,0,0,0,10,9,27,3,partial,52.1,high
A03199,server,user_lan,low,confidential,0,0,6.6,0.376,0,0,0,0,524,6,6,1,full,21.1,low
A03200,firewall,server_lan,medium,public,1,0,2.2,0.375,0,0,0,0,16,13,20,2,full,38.4,medium
A03201,cloud_vm,dmz,high,confidential,1,0,3.9,0.206,0,0,0,0,47,8,15,4,full,58.9,high
A03202,firewall,ot,low,internal,0,1,6.4,0.44,0,0,0,0,657,5,5,0,partial,32.3,medium
A03203,cloud_vm,server_lan,medium,internal,1,0,7.0,0.432,0,0,0,0,528,8,26,3,full,61.1,high
A03204,web_app,user_lan,low,public,0,1,6.9,0.38,0,0,0,0,49,3,9,0,full,0.0,low
A03205,firewall,server_lan,medium,public,0,1,6.1,0.306,0,0,0,0,37,3,16,1,full,25.0,medium
A03206,workstation,server_lan,medium,internal,0,0,7.9,0.345,0,0,0,0,147,5,4,2,partial,19.0,low
A03207,server,server_lan,medium,confidential,1,0,5.8,0.23,0,0,0,0,47,15,19,3,full,50.8,medium
A03208,server,server_lan,critical,restricted,0,0,6.1,0.331,0,0,0,0,3,6,8,2,partial,49.5,medium
A03209,server,user_lan,medium,public,0,0,5.5,0.213,0,0,0,0,13,8,11,1,partial,7.4,low
A03210,server,ot,critical,public,0,0,5.2,0.293,0,0,0,0,34,3,11,0,none,50.6,medium
A03211,workstation,user_lan,high,public,0,0,6.0,0.169,1,0,209,1,26,4,7,2,full,4.0,low
A03212,web_app,ot,medium,confidential,1,1,6.6,0.202,0,0,0,0,29,4,21,2,partial,46.5,medium
A03213,cloud_vm,user_lan,medium,public,0,0,6.2,0.263,1,0,162,0,18,6,3,2,full,26.7,medium
A03214,web_app,user_lan,medium,internal,1,1,5.1,0.082,0,0,0,0,264,7,25,7,partial,76.9,critical
A03215,server,server_lan,high,restricted,1,0,6.5,0.568,0,0,0,0,150,10,27,3,full,62.7,high
A03216,cloud_vm,dmz,low,restricted,1,1,4.3,0.22,0,0,0,0,25,7,28,2,full,61.5,high
A03217,workstation,cloud,critical,confidential,1,0,6.1,0.273,0,0,0,0,26,6,14,5,full,59.3,high
A03218,server,user_lan,medium,public,0,1,9.2,0.474,1,0,162,1,484,4,7,1,full,31.0,medium
A03219,workstation,server_lan,medium,internal,0,0,4.9,0.627,0,0,0,0,353,6,15,2,full,40.7,medium
A03220,workstation,cloud,medium,internal,1,0,6.3,0.142,0,0,0,0,20,8,21,2,full,36.9,medium
A03221,workstation,server_lan,medium,confidential,1,0,7.6,0.188,0,0,0,0,3,9,24,0,full,42.4,medium
A03222,cloud_vm,cloud,high,confidential,0,1,4.3,0.13,0,0,0,0,659,6,11,2,full,33.0,medium
A03223,cloud_vm,server_lan,high,public,1,0,5.7,0.34,0,0,0,0,703,8,24,4,full,64.3,high
A03224,web_app,ot,low,restricted,0,0,7.2,0.788,0,0,0,0,32,5,4,0,full,26.0,medium
A03225,server,server_lan,medium,internal,1,1,6.1,0.218,0,0,0,0,29,12,24,6,full,69.5,high
A03226,cloud_vm,dmz,medium,confidential,1,0,7.5,0.203,0,0,0,0,223,11,22,8,partial,84.2,critical
A03227,web_app,user_lan,medium,public,1,0,8.5,0.321,0,0,0,0,478,7,22,2,partial,51.5,high
A03228,server,server_lan,medium,internal,1,1,8.4,0.305,0,0,0,0,124,8,23,3,full,60.3,high
A03229,web_app,ot,low,public,0,0,5.8,0.244,0,0,0,0,380,1,9,0,none,8.2,low
A03230,database,user_lan,high,confidential,1,1,5.1,0.071,0,0,0,0,49,15,30,4,none,78.4,critical
A03231,workstation,server_lan,medium,public,1,0,6.6,0.425,0,0,0,0,696,7,27,2,full,39.4,medium
A03232,server,server_lan,medium,internal,0,0,7.7,0.178,0,0,0,0,594,6,12,0,full,33.4,medium
A03233,database,ot,high,confidential,0,1,6.9,0.207,0,0,0,0,642,7,11,0,partial,58.8,high
A03234,server,user_lan,high,confidential,1,0,4.1,0.231,0,0,0,0,34,11,25,5,full,42.5,medium
A03235,server,cloud,high,confidential,0,0,6.6,0.563,0,0,0,0,3,8,4,0,full,29.0,medium
A03236,server,dmz,low,confidential,1,1,5.4,0.246,0,0,0,0,23,18,20,5,full,58.6,high
A03237,firewall,ot,low,confidential,0,0,6.8,0.452,0,0,0,0,34,6,3,3,full,9.3,low
A03238,workstation,user_lan,high,confidential,0,0,6.1,0.213,0,0,0,0,46,5,11,1,full,9.2,low
A03239,workstation,user_lan,low,internal,0,0,8.8,0.262,0,0,0,0,10,7,8,1,partial,32.1,medium
A03240,workstation,server_lan,low,public,0,0,3.9,0.471,0,0,0,0,35,3,6,0,full,1.4,low
A03241,cloud_vm,dmz,low,internal,0,1,8.0,0.329,0,0,0,0,12,3,8,1,full,24.7,medium
A03242,database,ot,medium,public,1,1,7.6,0.283,0,0,0,0,339,14,24,3,none,80.0,critical
A03243,cloud_vm,ot,critical,internal,0,1,8.1,0.543,0,0,0,0,124,4,10,1,none,51.5,high
A03244,workstation,server_lan,low,internal,0,0,6.8,0.202,0,0,0,0,49,2,13,0,partial,0.0,low
A03245,server,ot,low,public,1,1,5.4,0.447,0,0,0,0,59,8,14,2,full,57.4,high
A03246,database,server_lan,critical,confidential,0,0,8.5,0.32,0,0,0,0,29,6,6,1,full,25.5,medium
A03247,workstation,server_lan,critical,confidential,0,0,2.9,0.43,0,0,0,0,654,2,7,0,full,19.4,low
A03248,cloud_vm,dmz,low,internal,0,1,3.1,0.383,0,0,0,0,486,4,12,1,full,6.4,low
A03249,cloud_vm,server_lan,critical,restricted,1,0,4.8,0.401,0,0,0,0,715,12,15,0,partial,79.6,critical
A03250,database,dmz,low,internal,1,1,5.6,0.211,0,0,0,0,687,7,25,5,full,70.0,high
A03251,firewall,server_lan,high,internal,1,1,6.5,0.152,0,0,0,0,337,8,20,3,none,93.0,critical
A03252,database,dmz,low,public,0,0,7.7,0.289,0,0,0,0,555,7,9,1,partial,48.5,medium
A03253,workstation,cloud,medium,internal,1,1,4.3,0.687,1,0,468,1,528,8,20,4,full,91.6,critical
A03254,database,cloud,low,public,1,1,6.9,0.234,1,0,43,0,10,11,31,3,partial,46.5,medium
A03255,server,user_lan,high,restricted,1,0,5.8,0.628,0,0,0,0,620,8,14,8,full,73.8,critical
A03256,cloud_vm,server_lan,low,internal,0,0,5.2,0.233,0,0,0,0,495,6,8,1,partial,18.0,low
A03257,server,cloud,medium,internal,1,0,6.0,0.382,0,0,0,0,44,9,31,4,full,39.6,medium
A03258,workstation,server_lan,high,internal,0,1,6.2,0.227,0,0,0,0,222,4,9,0,full,26.7,medium
A03259,database,cloud,low,internal,0,1,6.9,0.311,0,0,0,0,19,7,6,1,full,26.6,medium
A03260,server,user_lan,critical,confidential,1,1,7.5,0.198,0,0,0,0,416,5,22,8,full,93.2,critical
A03261,server,server_lan,medium,confidential,0,1,4.6,0.355,0,0,0,0,602,6,5,0,full,24.9,medium
A03262,web_app,dmz,low,confidential,1,0,7.0,0.221,1,0,336,0,3,11,24,4,partial,64.2,high
A03263,server,cloud,low,confidential,1,1,6.7,0.355,1,0,256,1,58,4,20,3,full,46.7,medium
A03264,database,ot,medium,internal,1,0,6.6,0.424,0,0,0,0,47,11,29,3,none,64.3,high
A03265,workstation,user_lan,low,internal,1,1,8.3,0.253,0,0,0,0,14,6,20,3,full,51.0,medium
A03266,server,ot,medium,confidential,1,0,7.4,0.276,0,0,0,0,664,4,18,2,partial,58.0,high
A03267,server,ot,medium,internal,1,1,4.7,0.383,0,0,0,0,47,4,19,7,partial,69.3,high
A03268,cloud_vm,server_lan,medium,internal,0,1,7.8,0.226,0,0,0,0,42,4,9,0,full,18.0,low
A03269,firewall,cloud,medium,public,1,1,7.3,0.278,0,0,0,0,71,8,21,1,none,66.5,high
A03270,server,server_lan,high,confidential,0,0,5.5,0.273,0,0,0,0,370,6,8,1,full,11.9,low
A03271,firewall,user_lan,medium,public,1,0,4.2,0.311,0,0,0,0,55,7,24,6,partial,59.0,high
A03272,web_app,server_lan,medium,restricted,0,0,5.1,0.492,1,0,196,0,13,4,5,5,full,37.1,medium
A03273,web_app,ot,critical,public,0,1,3.7,0.504,0,0,0,0,56,5,6,2,partial,33.8,medium
A03274,web_app,cloud,low,internal,0,0,7.4,0.166,0,0,0,0,456,5,10,0,full,15.6,low
A03275,web_app,server_lan,medium,internal,1,0,7.1,0.24,0,0,0,0,44,8,18,4,full,46.9,medium
A03276,cloud_vm,server_lan,critical,internal,1,0,8.3,0.425,0,0,0,0,14,13,27,3,full,74.0,critical
A03277,database,user_lan,medium,internal,0,0,7.2,0.254,0,0,0,0,410,8,11,1,full,24.8,medium
A03278,database,cloud,critical,confidential,1,0,4.3,0.472,0,0,0,0,13,11,14,2,full,46.4,medium
A03279,workstation,ot,medium,public,0,0,5.8,0.411,0,0,0,0,36,7,9,0,partial,12.1,low
A03280,server,server_lan,medium,internal,1,0,7.4,0.196,0,0,0,0,5,9,23,2,full,35.7,medium
A03281,web_app,user_lan,medium,public,0,0,5.7,0.656,0,0,0,0,43,6,10,2,full,13.4,low
A03282,server,user_lan,low,internal,1,1,6.0,0.266,1,0,61,0,4,6,22,9,full,68.2,high
A03283,workstation,server_lan,critical,restricted,0,1,8.4,0.341,0,0,0,0,709,2,5,0,partial,51.0,medium
A03284,server,user_lan,low,internal,0,1,8.2,0.344,0,0,0,0,459,2,6,1,partial,28.0,medium
A03285,server,dmz,critical,confidential,1,1,6.1,0.134,0,0,0,0,52,12,24,4,full,68.9,high
A03286,web_app,server_lan,high,internal,1,1,4.4,0.467,0,0,0,0,42,8,19,1,partial,69.6,high
A03287,web_app,server_lan,critical,internal,1,0,7.6,0.482,0,0,0,0,27,11,25,2,full,43.5,medium
A03288,workstation,ot,critical,confidential,1,0,8.4,0.536,0,0,0,0,151,6,21,3,none,84.6,critical
A03289,server,server_lan,medium,public,1,0,6.5,0.118,0,0,0,0,43,8,27,3,partial,47.3,medium
A03290,workstation,server_lan,critical,restricted,1,0,5.3,0.22,0,0,0,0,48,6,17,3,full,65.6,high
A03291,workstation,cloud,high,internal,1,1,6.6,0.644,1,0,571,1,37,8,11,7,full,70.4,high
A03292,web_app,ot,medium,internal,0,1,3.0,0.279,0,0,0,0,498,4,6,3,none,64.0,high
A03293,database,user_lan,high,restricted,0,0,7.3,0.256,0,0,0,0,306,6,12,2,full,40.0,medium
A03294,database,dmz,low,internal,1,1,6.2,0.294,0,0,0,0,44,6,27,5,partial,49.9,medium
A03295,database,user_lan,low,restricted,1,1,5.6,0.403,0,0,0,0,11,8,35,0,full,53.8,high
A03296,firewall,server_lan,low,restricted,0,0,7.5,0.519,0,0,0,0,35,5,16,1,none,40.1,medium
A03297,cloud_vm,user_lan,medium,internal,1,1,8.7,0.143,0,0,0,0,56,6,21,2,full,40.7,medium
A03298,database,server_lan,low,internal,1,1,4.8,0.395,0,0,0,0,57,12,26,3,partial,65.9,high
A03299,database,dmz,medium,confidential,1,0,8.4,0.251,0,0,0,0,38,9,19,2,full,56.8,high
A03300,server,server_lan,high,public,0,1,3.4,0.134,0,0,0,0,39,1,6,0,full,14.3,low
A03301,firewall,user_lan,high,confidential,1,0,5.9,0.429,0,0,0,0,2,9,23,7,partial,64.9,high
A03302,workstation,server_lan,critical,public,0,1,4.3,0.184,0,0,0,0,213,1,7,0,full,11.1,low
A03303,workstation,server_lan,critical,public,1,0,6.9,0.753,1,0,153,1,451,11,18,4,full,86.0,critical
A03304,firewall,user_lan,critical,internal,1,1,4.6,0.218,0,0,0,0,54,10,23,1,full,62.5,high
A03305,web_app,cloud,medium,confidential,1,0,3.7,0.14,0,0,0,0,17,6,16,4,partial,31.5,medium
A03306,server,dmz,low,confidential,1,0,6.8,0.188,0,0,0,0,5,8,31,3,partial,51.2,medium
A03307,server,user_lan,critical,confidential,0,0,5.1,0.258,1,1,226,1,50,10,5,4,full,42.5,medium
A03308,server,user_lan,low,internal,0,0,8.8,0.793,0,0,0,0,399,5,4,0,full,29.9,medium
A03309,web_app,server_lan,low,internal,0,1,6.7,0.332,0,0,0,0,321,4,4,0,partial,32.7,medium
A03310,server,ot,medium,internal,1,0,4.8,0.382,0,0,0,0,90,3,18,1,full,16.4,low
A03311,firewall,cloud,medium,internal,1,1,5.1,0.457,1,1,598,0,18,7,24,11,full,82.9,critical
A03312,firewall,server_lan,high,internal,0,0,6.5,0.272,0,0,0,0,644,3,9,1,full,18.1,low
A03313,database,dmz,low,confidential,1,1,8.2,0.451,0,0,0,0,489,10,24,5,partial,86.7,critical
A03314,web_app,server_lan,high,public,0,0,9.2,0.277,0,0,0,0,183,4,7,0,full,16.6,low
A03315,workstation,server_lan,low,public,0,0,6.9,0.435,1,1,94,1,57,3,8,2,full,47.1,medium
A03316,server,user_lan,low,confidential,1,1,3.9,0.146,0,0,0,0,458,11,24,3,full,49.7,medium
A03317,web_app,ot,medium,public,1,0,4.0,0.429,0,0,0,0,95,7,29,5,full,45.3,medium
A03318,server,cloud,medium,restricted,1,0,5.5,0.671,0,0,0,0,10,9,18,2,full,60.5,high
A03319,server,server_lan,high,internal,1,1,5.6,0.448,0,0,0,0,223,12,20,4,full,65.5,high
A03320,workstation,user_lan,low,public,1,0,4.7,0.26,0,0,0,0,3,6,23,2,full,33.3,medium
A03321,server,dmz,low,restricted,1,0,8.0,0.398,1,1,348,1,567,16,23,4,full,79.1,critical
A03322,workstation,user_lan,low,confidential,1,0,6.6,0.361,0,0,0,0,54,8,26,9,full,55.0,high
A03323,web_app,dmz,high,confidential,1,1,6.9,0.331,0,0,0,0,27,5,21,4,partial,90.5,critical
A03324,cloud_vm,ot,critical,internal,1,0,7.2,0.256,0,0,0,0,51,11,31,6,full,59.2,high
A03325,web_app,cloud,high,internal,1,0,6.2,0.58,1,1,153,1,109,7,27,2,partial,79.9,critical
A03326,cloud_vm,server_lan,medium,confidential,1,1,6.7,0.184,0,0,0,0,551,9,22,9,full,69.9,high
A03327,workstation,user_lan,critical,internal,0,0,4.1,0.321,0,0,0,0,54,4,9,1,partial,13.2,low
A03328,cloud_vm,user_lan,low,internal,1,0,6.6,0.233,0,0,0,0,495,10,21,3,full,53.2,high
A03329,database,cloud,low,internal,1,0,5.5,0.375,0,0,0,0,6,8,11,5,partial,49.3,medium
A03330,server,user_lan,medium,internal,0,0,4.7,0.084,1,0,293,1,655,7,7,5,full,39.3,medium
A03331,firewall,server_lan,low,public,1,1,5.8,0.313,0,0,0,0,38,8,18,5,full,50.6,medium
A03332,workstation,user_lan,medium,confidential,0,1,8.7,0.394,0,0,0,0,503,1,13,2,partial,54.5,high
A03333,server,dmz,medium,internal,1,0,6.1,0.209,0,0,0,0,388,8,20,3,partial,69.1,high
A03334,workstation,user_lan,medium,restricted,0,0,7.4,0.172,0,0,0,0,8,2,6,1,partial,23.1,low
A03335,workstation,server_lan,medium,internal,1,0,5.0,0.16,0,0,0,0,643,8,18,2,full,40.1,medium
A03336,workstation,user_lan,medium,internal,1,0,7.9,0.301,0,0,0,0,10,5,27,6,full,46.6,medium
A03337,database,cloud,low,internal,0,1,4.6,0.721,0,0,0,0,32,6,6,2,full,30.2,medium
A03338,cloud_vm,dmz,high,confidential,1,0,3.4,0.196,0,0,0,0,278,12,15,4,full,50.3,medium
A03339,workstation,server_lan,high,confidential,0,1,6.3,0.379,0,0,0,0,19,7,4,2,full,30.0,medium
A03340,database,cloud,low,internal,0,1,5.1,0.366,1,1,375,0,2,4,14,4,full,35.9,medium
A03341,workstation,server_lan,low,internal,0,0,7.7,0.49,0,0,0,0,205,5,8,2,full,12.6,low
A03342,cloud_vm,user_lan,low,confidential,1,0,7.7,0.468,0,0,0,0,719,3,23,5,full,45.8,medium
A03343,server,user_lan,low,public,0,1,5.7,0.363,0,0,0,0,77,3,10,1,partial,12.2,low
A03344,server,server_lan,low,confidential,0,0,4.3,0.165,0,0,0,0,664,2,12,2,full,32.1,medium
A03345,database,cloud,low,confidential,1,1,7.9,0.588,1,0,644,0,13,8,29,12,partial,79.7,critical
A03346,web_app,user_lan,high,internal,0,1,5.3,0.233,0,0,0,0,18,5,5,1,none,54.4,high
A03347,cloud_vm,user_lan,high,confidential,1,1,5.6,0.463,0,0,0,0,659,4,29,1,full,73.2,critical
A03348,web_app,server_lan,high,confidential,0,1,4.6,0.493,0,0,0,0,304,4,13,0,partial,52.4,high
A03349,cloud_vm,dmz,medium,public,1,1,6.9,0.289,0,0,0,0,9,4,25,6,full,64.4,high
A03350,workstation,dmz,high,internal,1,0,4.3,0.14,0,0,0,0,47,7,18,6,full,35.4,medium
A03351,server,ot,high,internal,0,1,5.2,0.11,0,0,0,0,4,3,8,1,partial,46.7,medium
A03352,server,cloud,critical,confidential,1,1,8.5,0.35,0,0,0,0,228,7,19,4,full,81.0,critical
A03353,server,cloud,high,confidential,1,0,5.9,0.534,0,0,0,0,42,11,25,3,full,53.9,high
A03354,workstation,server_lan,high,internal,1,0,8.8,0.256,0,0,0,0,496,7,20,3,partial,69.6,high
A03355,database,user_lan,high,internal,0,1,7.2,0.548,0,0,0,0,51,8,6,1,full,22.8,low
A03356,workstation,cloud,medium,public,1,0,7.4,0.477,0,0,0,0,38,5,18,6,partial,52.5,high
A03357,database,user_lan,low,public,0,1,4.6,0.17,0,0,0,0,559,4,9,0,full,20.7,low
A03358,database,dmz,low,internal,1,1,4.0,0.16,0,0,0,0,34,5,12,0,partial,48.4,medium
A03359,web_app,cloud,medium,public,1,0,7.7,0.324,0,0,0,0,24,10,18,5,partial,58.1,high
A03360,web_app,server_lan,low,public,1,0,9.1,0.303,0,0,0,0,59,7,21,7,full,56.2,high
A03361,workstation,server_lan,low,confidential,1,0,9.7,0.161,0,0,0,0,7,7,20,3,full,35.6,medium
A03362,workstation,ot,low,confidential,0,0,7.2,0.345,0,0,0,0,384,1,5,0,partial,30.3,medium
A03363,web_app,user_lan,medium,public,0,1,7.1,0.316,0,0,0,0,648,5,4,1,full,29.9,medium
A03364,web_app,server_lan,critical,confidential,0,1,8.0,0.266,1,1,265,0,6,5,4,5,full,66.7,high
A03365,workstation,user_lan,medium,public,0,0,7.8,0.394,0,0,0,0,18,4,5,1,partial,3.0,low
A03366,workstation,ot,low,internal,0,0,9.1,0.275,0,0,0,0,11,3,6,1,none,53.2,high
A03367,web_app,dmz,medium,restricted,0,0,5.6,0.505,0,0,0,0,16,4,6,1,full,18.5,low
A03368,web_app,cloud,medium,internal,1,0,5.9,0.663,1,1,195,0,9,6,22,2,full,69.4,high
A03369,server,server_lan,high,public,0,0,6.1,0.285,0,0,0,0,21,4,6,2,full,18.7,low
A03370,workstation,dmz,medium,internal,1,1,5.1,0.186,0,0,0,0,137,2,23,5,full,46.7,medium
A03371,cloud_vm,user_lan,low,confidential,1,0,5.5,0.269,0,0,0,0,253,10,22,6,full,46.6,medium
A03372,server,user_lan,medium,internal,1,0,4.5,0.206,0,0,0,0,5,15,20,3,full,25.5,medium
A03373,cloud_vm,server_lan,low,restricted,1,0,8.5,0.198,0,0,0,0,10,10,23,5,full,32.7,medium
